User_ID,Trip_ID,Point_ID,Latitude,Longitude,Time,Date,Speed,Altitude,Speed_km/h,Latitude_WGS84,Longitude_WGS84,Distance,Time_Difference,Acceleration
Bullis1,001,70,60292544,15247063,14:15:30,09-06-2011,450,-1,4.5,60.48757333333333,15.411771666666667,0.14394660476315124,30.0,-0.15185185185185185
Bullis1,001,71,60292725,15247935,15:57:55,09-06-2011,2740,-1,27.4,60.487875,15.413225,0.08638590883957384,6145.0,0.001035168610433053
Bullis1,001,72,60293037,15247251,15:58:31,09-06-2011,5390,-1,53.9,60.488395,15.412085,0.08510291729288183,36.0,0.2044753086419753
Bullis1,001,73,60295164,15244733,15:59:01,09-06-2011,6630,-1,66.3,60.49194,15.407888333333334,0.45630844816766186,30.0,0.11481481481481476
Bullis1,001,74,60297259,15241640,15:59:32,09-06-2011,2620,-1,26.2,60.49543166666667,15.402733333333334,0.48004720637588716,31.0,-0.35931899641577053
Bullis1,001,75,60296998,15240198,16:00:03,09-06-2011,20,-1,0.2,60.494996666666665,15.40033,0.1402207839845506,31.0,-0.23297491039426524
Bullis1,001,76,60296992,15241135,16:37:00,09-06-2011,2410,-1,24.1,60.49498666666667,15.401891666666666,0.08552950012660376,2217.0,0.0029945371623314792
Bullis1,001,77,60295591,15244333,16:37:30,09-06-2011,6170,-1,61.7,60.49265166666667,15.407221666666667,0.39066418345778714,30.0,0.34814814814814815
Bullis1,001,78,60294437,15245622,16:38:01,09-06-2011,2120,-1,21.2,60.49072833333334,15.40937,0.2440954333619627,31.0,-0.3629032258064516
Bullis1,001,79,60294727,15246365,16:38:31,09-06-2011,1230,-1,12.3,60.491211666666665,15.410608333333334,0.08653619254389801,30.0,-0.08240740740740739
Bullis1,001,80,60294260,15246489,16:59:11,09-06-2011,1170,-1,11.7,60.490433333333335,15.410815,0.08728378722129725,1240.0,-0.00013440860215053823
Bullis1,001,81,60293708,15247143,16:59:42,09-06-2011,1520,-1,15.2,60.489513333333335,15.411905,0.11844581860819348,31.0,0.0313620071684588
Bullis1,001,82,60293019,15247960,17:00:12,09-06-2011,990,-1,9.9,60.488365,15.413266666666667,0.1478754151627076,30.0,-0.049074074074074076
Bullis1,001,83,60293040,15249179,17:00:42,09-06-2011,1500,-1,15.0,60.4884,15.415298333333332,0.1113518090830535,30.0,0.047222222222222235
Bullis1,001,84,60292601,15248880,17:01:19,09-06-2011,1019,-1,10.19,60.48766833333333,15.4148,0.08581463341456927,37.0,-0.03611111111111113
Bullis1,001,85,60291843,15247118,17:01:50,09-06-2011,2100,-1,21.0,60.486405,15.411863333333333,0.21356497099184227,31.0,0.09686379928315413
Bullis1,001,86,60291268,15248112,17:02:20,09-06-2011,2150,-1,21.5,60.48544666666667,15.41352,0.13996789288912725,30.0,0.004629629629629642
Bullis1,001,87,60290343,15249783,17:02:50,09-06-2011,2630,-1,26.3,60.483905,15.416305,0.22948357820627371,30.0,0.04444444444444443
Bullis1,001,88,60289997,15250684,17:03:20,09-06-2011,1010,-1,10.1,60.48332833333333,15.417806666666667,0.10430371509278182,30.0,-0.15
Bullis1,001,89,60289635,15250117,17:24:47,09-06-2011,10,-1,0.1,60.482725,15.416861666666666,0.08474041826017122,1287.0,-0.002158335491668825
Bullis1,001,90,60289435,15249256,17:42:46,09-06-2011,1170,-1,11.7,60.482391666666665,15.415426666666667,0.08691513523096098,1079.0,0.0029863041911234677
Bullis1,001,91,60289936,15249790,17:43:16,09-06-2011,1490,-1,14.9,60.48322666666667,15.416316666666667,0.10487149068036541,30.0,0.02962962962962966
